customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TenureGroup,ChargesGroup,AvgChargesPerMonth,CustomerLifetimeValue,TotalServices,ContractRisk,PaymentRisk,HasFamily,HasInternetPhone,HighValueCustomer,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,CustomerSegment
4767-HZZHQ,1,0,0,1,-0.0965540357978854,1,1,0.574593152138513,0.1281235986634739,0,2-4 Years,High,0.7818581008919742,0.08033258287560076,-0.06323933174628321,3,1,1,1,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,New Customer
2424-WVHPL,1,1,1,0,-1.2774445836787656,1,1,0.3303089931140931,-0.9728796057129719,0,0-1 Year,High,-0.7114303794299497,-0.9736429666312735,-0.49566128659004244,3,3,0,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,High Risk
7233-PAHHL,1,0,0,1,1.369379058123207,1,0,0.6394032351449919,1.515264101456407,0,4+ Years,High,0.8597887771048254,1.4415189543164169,1.6664484876287537,1,2,1,1,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,New Customer
6067-NGCEU,0,0,1,0,1.3286586944031769,1,0,1.5384354122348645,2.1297390415066153,0,4+ Years,Very High,1.5938031042116119,2.1808429713106703,1.6664484876287537,3,1,0,1,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,New Customer
9848-JQJTX,1,0,1,0,1.6137012404433893,1,0,1.2010906212011416,2.285061893881181,0,4+ Years,Very High,1.4134321442355884,2.2013987622565163,1.2340265327849944,1,1,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,New Customer
8637-XJIVR,0,0,1,0,-0.8295205827584317,1,0,0.47156173812821356,-0.596694319312821,1,0-1 Year,High,0.4024676448009698,-0.5882715647313869,-0.06323933174628321,3,3,0,1,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
9803-FTJCG,1,0,0,1,1.5729808767233588,1,0,0.06940686408801149,1.0892678506106137,0,4+ Years,High,0.22611516505179535,1.0892885214924857,0.8016045779412352,2,1,1,1,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,New Customer
0278-YXOOG,1,0,1,0,-1.1145631287986442,1,1,-1.4527991880641573,-0.9556068044902358,1,0-1 Year,Low,-1.313699257968114,-0.9601525388461909,-1.360505196277561,3,2,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,High Risk
3212-KXOCR,1,0,1,0,0.7992939660427822,1,1,-1.4544609850643233,-0.5173453205922824,0,4+ Years,Low,-1.2509136356925783,-0.5244183451659881,-1.360505196277561,1,1,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,New Customer
4598-XLKNJ,0,1,0,0,-0.30015585439803716,1,0,1.1213243651931677,0.10354901301580095,1,2-4 Years,Very High,1.2342353183948591,0.08077416807314847,0.8016045779412352,3,3,1,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,High Risk
6380-ARCEH,1,0,1,0,-1.2774445836787656,1,1,-1.481049737066981,-0.9969247568404078,0,0-1 Year,Low,-1.604591029234846,-0.9977093598976237,-1.360505196277561,3,2,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,High Risk
3679-XASPY,0,0,0,1,-1.2774445836787656,1,1,-1.505976692069473,-0.9972556534155561,0,0-1 Year,Low,-1.6168822308376658,-0.9980405487957844,-1.360505196277561,3,3,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,High Risk
7123-WQUHX,1,0,1,0,0.22920887396235737,1,1,1.0049985751815391,0.5849373505414031,0,2-4 Years,Very High,1.0945988639464153,0.5874931822591457,0.8016045779412352,2,1,0,1,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,New Customer
5386-THSLQ,0,1,0,0,1.369379058123207,0,1,-0.6385186579827569,0.3297719715587874,0,4+ Years,Medium,-0.4546971415728448,0.320908198499593,-0.06323933174628321,2,1,1,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,New Customer
3192-NQECA,1,0,0,0,1.4508197855632678,1,0,1.503537675231376,2.3524765561247074,1,4+ Years,Very High,1.680164314665363,2.2964278967687832,1.6664484876287537,1,1,1,1,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,New Customer
6180-YBIQI,1,0,1,0,-1.1145631287986442,0,1,-1.3447823830533592,-0.9616291221579332,0,0-1 Year,Low,-1.3882658810252198,-0.9529767793860405,-1.360505196277561,3,2,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,High Risk
6728-DKUCO,0,0,0,1,1.6137012404433893,1,0,1.3091074262119398,2.2162354062503553,0,4+ Years,Very High,1.343389132361986,2.30472969848268,1.2340265327849944,2,3,1,1,1,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,New Customer
9750-BOOHV,0,0,1,0,-0.015113308357824713,0,1,-1.150352134033923,-0.5965619606827617,0,2-4 Years,Low,-1.0142657223551796,-0.5805879822940567,-0.9280832414338016,2,2,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,New Customer
8597-CWYHH,1,0,1,0,0.43281069256250915,1,1,0.9833952141793793,0.724222748907119,0,2-4 Years,Very High,0.985425870937501,0.7849038448228493,0.369182623097476,2,2,0,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,New Customer
2848-YXSMW,1,0,0,1,1.6137012404433893,1,1,-1.5076384890696393,-0.40437722983668684,0,4+ Years,Low,-1.323543444092016,-0.3898231769534461,-1.360505196277561,1,1,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,New Customer
0486-HECZI,1,0,0,0,0.9214550572028734,1,0,1.0631614701873533,1.3055418521274775,1,4+ Years,Very High,1.1306695636440673,1.3431558515626643,0.8016045779412352,3,3,1,1,1,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,High Risk
4549-ZDQYY,0,0,1,0,0.7992939660427822,1,1,-0.22639300194155818,0.33638990306175137,0,4+ Years,Medium,-0.05422987913729724,0.32404345340218194,0.369182623097476,2,1,0,1,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,New Customer
5712-AHQNN,0,0,1,0,0.43281069256250915,1,0,0.893658176170409,0.7386939591269336,0,2-4 Years,Very High,1.0098592898812877,0.7336358033875604,0.369182623097476,3,3,0,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,High Risk
4846-WHAFZ,0,1,0,0,0.18848851024232702,1,0,0.39013368512007346,0.25957777808401583,1,2-4 Years,High,0.5382613709030526,0.24327752077070575,-0.49566128659004244,3,3,1,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
5256-SKJGO,0,0,0,1,1.2879383306831464,0,0,-0.33773340095268845,0.50459566209542,0,4+ Years,Medium,-0.20931903600399313,0.5364459334226305,0.369182623097476,1,3,1,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,New Customer
3071-VBYPO,1,0,0,1,-1.1960038562387048,1,1,0.8338334841644282,-0.8962439589086486,0,0-1 Year,Very High,0.09978892635614878,-0.8876000908891022,0.369182623097476,3,3,1,1,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,High Risk
9560-BBZXK,0,0,1,0,0.14776814652229667,0,1,-1.1204397880309327,-0.5088964280401651,0,2-4 Years,Low,-0.9378542446321632,-0.5130254470692571,-0.9280832414338016,1,1,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,New Customer
5299-RULOA,0,0,0,1,-0.9109613101984924,1,0,1.1794872601989819,-0.5361181862890237,1,0-1 Year,Very High,1.2366878285515057,-0.5639402203465081,0.8016045779412352,3,3,1,1,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,High Risk
8402-OOOHJ,0,0,1,0,0.35136996512244845,1,1,-1.4660935640654862,-0.637372538284373,0,2-4 Years,Low,-1.2838882166203225,-0.6327612733843186,-1.360505196277561,1,2,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,New Customer
9445-ZUEQE,1,0,0,1,-0.21871512695797646,1,0,0.6792863631489789,-0.056560809812575046,0,2-4 Years,High,0.5830087379412878,0.009193207550664722,0.369182623097476,3,1,1,1,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,New Customer
1091-SOZGA,0,0,0,1,0.9621754209229036,1,0,1.1645310871974868,1.4275544492704573,0,4+ Years,Very High,1.2358984733395857,1.4613019711665542,0.8016045779412352,2,1,1,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,New Customer
2928-HLDBA,0,0,1,0,-1.0738427650786138,1,1,-1.46443176706532,-0.9560921194671198,0,0-1 Year,Low,-1.4076976854639631,-0.9517844993526619,-1.360505196277561,3,2,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,High Risk
0404-SWRVG,1,0,1,0,-1.1960038562387048,1,0,0.32033821111309646,-0.9045604928307066,1,0-1 Year,High,-0.05467050711928508,-0.9080675647954386,-0.49566128659004244,3,3,0,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
6497-TILVL,0,0,0,1,-1.0331224013585834,1,1,-0.467353566965646,-0.85126408446017,0,0-1 Year,Medium,-0.5002265652214982,-0.849910794278405,-0.49566128659004244,3,2,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,High Risk
7219-TLZHO,0,0,0,1,-1.1552834925186746,1,1,-1.4594463760648215,-0.9780857118286369,0,0-1 Year,Low,-1.5233052159681988,-0.9698011754126082,-1.360505196277561,3,2,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,High Risk
4622-YNKIJ,1,0,1,0,0.025607055362205634,1,0,0.8039211381614382,0.3299484497321998,0,2-4 Years,High,0.98306841408819,0.2895777287335831,0.369182623097476,1,3,0,1,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,New Customer
4412-YLTKF,0,1,1,0,-0.21871512695797646,1,0,0.44164939212522314,-0.06366405629242304,1,2-4 Years,High,0.5641622288169643,-0.07605481483592076,-0.06323933174628321,3,3,0,1,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,High Risk
6734-PSBAW,1,0,0,0,1.6137012404433893,1,0,-1.3697093380558512,-0.2452380369620789,0,4+ Years,Low,-1.161591428817603,-0.25787751992619024,-0.9280832414338016,1,1,1,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,New Customer
3930-ZGWVE,1,0,1,0,-1.2774445836787656,1,1,-1.4960059100684764,-0.9971232947854967,0,0-1 Year,Low,-1.6119657501965379,-0.9979080732365201,-1.360505196277561,3,2,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,High Risk
2639-UGMAZ,1,1,1,0,1.5729808767233588,0,0,-0.2762469119465419,0.7524813164247752,0,4+ Years,Medium,-0.12138441804125642,0.763222011623257,0.369182623097476,2,3,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,New Customer
2876-GZYZC,0,0,1,0,-0.7888002190384014,1,0,0.7042133181514708,-0.46949767582585267,0,1-2 Years,High,0.9104229368278276,-0.5132241604081536,-0.06323933174628321,3,3,0,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,High Risk
6207-WIOLX,0,0,0,1,-0.30015585439803716,0,0,-0.2047896409393986,-0.3428745864024746,1,2-4 Years,Medium,-0.041339280765457585,-0.35970706648069223,0.8016045779412352,3,1,1,0,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,New Customer
8587-XYZSF,1,0,1,0,1.4100994218432374,1,1,-0.47233895796614456,0.43250432825646534,0,4+ Years,Medium,-0.3642400847432436,0.48895344542637414,-0.49566128659004244,1,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,New Customer
3091-FYHKI,1,0,1,0,-1.2774445836787656,0,0,-0.9742016520163136,-0.9901965264790611,1,0-1 Year,Medium,-1.3546699299775127,-0.9909751856350211,-0.9280832414338016,3,3,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,High Risk
2372-HWUHI,1,0,1,0,-1.2367242199587352,1,1,-0.6784017859867437,-0.9699897756233442,1,0-1 Year,Medium,-1.0479361655338129,-0.9674607738656056,-0.9280832414338016,3,3,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,High Risk
7799-LGRDP,0,0,1,0,0.43281069256250915,1,0,-1.2982520670487077,-0.4816084904762768,0,2-4 Years,Low,-1.0505185594059205,-0.5186335790781131,-0.9280832414338016,1,1,0,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,New Customer
7850-VWJUU,0,0,1,0,-0.38159658183809786,1,0,0.3402797751150897,-0.22117082606296648,0,1-2 Years,High,0.49324394655307646,-0.24489491511828765,-0.49566128659004244,3,1,0,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,New Customer
3774-VBNXY,0,0,0,1,1.2879383306831464,1,1,-1.481049737066981,-0.4420994394035817,0,4+ Years,Low,-1.2913229678706728,-0.4357480374984079,-1.360505196277561,1,2,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,New Customer
6217-KDYWC,1,0,1,1,1.002895784642934,1,0,-1.5009913010689746,-0.48939558987809784,0,4+ Years,Low,-1.2741413677521425,-0.5132903981877858,-1.360505196277561,1,2,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,New Customer
0390-DCFDQ,0,1,0,0,-1.2774445836787656,1,0,0.18905624809997262,-0.9747546863054785,1,0-1 Year,High,-0.7810805218459279,-0.9755197037208513,-0.9280832414338016,3,2,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,High Risk
3146-MSEGF,0,1,0,1,1.6137012404433893,1,0,0.7740087921584478,1.8291305328703131,0,4+ Years,High,0.9494420899395573,1.7928441374853745,2.098870442472513,1,1,1,1,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,New Customer
4080-OGPJL,0,0,1,0,-0.9924020376385531,1,1,0.21232140610229844,-0.7571570984880216,1,0-1 Year,High,0.11708765453789478,-0.7552790864439308,0.8016045779412352,3,3,0,1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,High Risk
1095-WGNGG,0,0,0,0,1.1657772395230555,1,0,1.2060760122016398,1.6286513278738572,0,4+ Years,Very High,1.2210901375243497,1.7153238560558743,0.8016045779412352,1,1,1,1,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,New Customer
2636-SJDOU,1,0,1,0,1.2879383306831464,1,0,0.6493740171459885,1.327667803119054,0,4+ Years,High,0.7313928060530426,1.3758110769213174,0.369182623097476,2,1,0,1,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,New Customer
1131-QQZEB,1,1,0,0,1.5729808767233588,1,1,-1.3564149620545218,-0.2310094842307063,0,4+ Years,Low,-1.1361596792607185,-0.2557358317180839,-0.9280832414338016,1,1,1,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,New Customer
5716-EZXZN,0,0,0,1,1.3286586944031769,1,0,1.1396041321949948,1.825181833740212,0,4+ Years,Very High,1.250990317689332,1.8364065172234565,1.2340265327849944,1,1,1,1,1,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,New Customer
6837-BJYDQ,1,0,1,0,-1.1960038562387048,1,1,-1.5009913010689746,-0.9787695647506098,0,0-1 Year,Low,-1.4329239135154648,-0.9806641712722819,-1.360505196277561,2,2,0,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,New Customer
